1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;3;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;4;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;1;2;0;0;0;0;0;0;0;0.75;0;0;0;0;0;0;0;0;0;0.25;0;0;0;0;0;0;0
1;1;3;0;0;0;0;0;0;0;0.2;0.4;0;0;0;0;0.4;0;0;0;0;0;0;0;0;0;0;0
1;1;4;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;2;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
1;2;2;0;0;0;0;0;0;0;0;0;0;0.052632;0;0.73684;0;0;0;0.052632;0.052632;0;0;0;0;0.10526;0;0
1;2;3;0;0;0;0;0;0;0;0;0;0;0;0.083333;0.16667;0.5;0;0;0.083333;0;0.16667;0;0;0;0;0;0
1;2;4;0;0;0;0;0;0;0;0;0;0;0;0;0.33333;0.33333;0.33333;0;0;0;0;0;0;0;0;0;0
1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
1;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.085714;0.88571;0;0;0;0.028571;0;0;0;0
1;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.36364;0.54545;0;0;0;0;0.090909;0;0
1;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0.11111;0;0;0.11111;0;0.44444;0;0;0;0.11111;0.22222;0
1;3;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.9951;0.004902;0;0;0
1;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.23529;0.76471;0;0;0
1;4;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.14286;0.42857;0.42857;0;0
1;4;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.16667;0;0;0;0;0.16667;0.66667;0
1;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2;0;3;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2;0;4;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2;1;2;0;0;0;0;0;0;0;0.75;0;0;0;0;0;0;0;0;0;0.25;0;0;0;0;0;0;0
2;1;3;0;0;0;0;0;0;0;0;0.5;0;0;0;0;0.5;0;0;0;0;0;0;0;0;0;0;0
2;1;4;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2;2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2;2;1;0;0;0;0;0;0;0;0;0;0;0;0.9;0.1;0;0;0;0;0;0;0;0;0;0;0;0
2;2;2;0;0;0;0;0;0;0;0;0;0;0;0.055556;0.83333;0;0;0;0.055556;0.055556;0;0;0;0;0;0;0
2;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0.18182;0.72727;0;0;0;0;0.090909;0;0;0;0;0;0
2;2;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.5;0;0;0;0;0.5;0;0;0;0;0
2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
2;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.026316;0.94737;0;0;0;0;0.026316;0;0;0
2;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.44444;0.44444;0;0;0;0;0.11111;0;0
2;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.28571;0.71429;0;0;0;0;0;0
