3;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3;0;2;0;0;0.75;0;0;0;0.25;0;0;0;0;0;0;0;0;0
3;0;3;0;0;0.5;0.5;0;0;0;0;0;0;0;0;0;0;0;0
3;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
3;1;1;0;0;0;0;0.14286;0.85714;0;0;0;0;0;0;0;0;0;0
3;1;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
3;1;3;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
3;2;0;0;0;0;0;0;0;0;0;0.9863;0.013699;0;0;0;0;0;0
3;2;1;0;0;0;0;0;0;0;0;0.057143;0.88571;0;0;0.014286;0.042857;0;0
3;2;2;0;0;0;0;0;0;0;0;0.076923;0.15385;0.69231;0;0;0;0.076923;0
3;2;3;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0.99526;0.0047393;0;0
3;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0.1875;0.78125;0.03125;0
3;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0.15385;0.30769;0.53846;0
3;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.33333;0.66667
4;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4;0;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
4;0;3;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
4;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
4;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
4;1;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
4;1;3;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
4;2;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
4;2;1;0;0;0;0;0;0;0;0;0.030769;0.89231;0;0;0;0.076923;0;0
4;2;2;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
4;2;3;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
4;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0.9977;0.0022989;0;0
4;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0.15254;0.84746;0;0
4;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0.18182;0.18182;0.63636;0
4;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.5;0.5
5;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5;0;2;0;0;0.75;0;0;0;0;0;0;0;0.25;0;0;0;0;0
5;0;3;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
5;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
5;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
5;1;2;0;0;0;0;0;0;0.83333;0;0;0;0.16667;0;0;0;0;0
5;1;3;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
5;2;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
5;2;1;0;0;0;0;0;0;0;0;0.050847;0.94915;0;0;0;0;0;0
5;2;2;0;0;0;0;0;0;0;0;0;0.11111;0.88889;0;0;0;0;0
5;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0.99551;0.0022472;0.0022472;0
5;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0.24138;0.75862;0;0
5;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0.125;0.375;0.5;0
5;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
6;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6;0;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
6;0;3;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
6;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
6;1;1;0;0;0;0;0;0.83333;0;0;0;0.16667;0;0;0;0;0;0
6;1;2;0;0;0;0;0;0;0.8;0;0;0;0.2;0;0;0;0;0
6;1;3;0;0;0;0;0;0;0.5;0.5;0;0;0;0;0;0;0;0
6;2;0;0;0;0;0;0;0;0;0;0.9878;0.012195;0;0;0;0;0;0
6;2;1;0;0;0;0;0;0;0;0;0.14035;0.85965;0;0;0;0;0;0
6;2;2;0;0;0;0;0;0;0;0;0;0.2;0.7;0;0;0.1;0;0
6;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0.99127;0.0087336;0;0
6;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0.375;0.60417;0.020833;0
6;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0.2;0.8;0;0
6;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
7;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7;0;2;0;0;0.66667;0;0;0;0.33333;0;0;0;0;0;0;0;0;0
7;0;3;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
7;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
7;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
7;1;2;0;0;0;0;0;0.2;0.6;0;0;0;0.2;0;0;0;0;0
7;1;3;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
7;2;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
7;2;1;0;0;0;0;0;0;0;0;0.056604;0.88679;0;0;0;0.056604;0;0
7;2;2;0;0;0;0;0;0;0;0;0;0.125;0.875;0;0;0;0;0
7;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0.99789;0.0021142;0;0
7;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0.23684;0.76316;0;0
7;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
7;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8;0;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
8;0;3;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
8;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
8;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
8;1;2;0;0;0;0;0;0.25;0.75;0;0;0;0;0;0;0;0;0
8;1;3;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
8;2;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
8;2;1;0;0;0;0;0;0;0;0;0.020833;0.9375;0;0;0;0.041667;0;0
8;2;2;0;0;0;0;0;0;0;0;0;0.375;0.375;0;0;0.125;0.125;0
8;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0.99792;0.002079;0;0
8;3;1;0;0;0;0;0;0;0;0;0;0.028571;0;0;0.22857;0.74286;0;0
8;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9;0;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
9;0;3;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
9;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
9;1;1;0;0;0;0;0.14286;0.85714;0;0;0;0;0;0;0;0;0;0
9;1;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
9;1;3;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
9;2;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
9;2;1;0;0;0;0;0;0;0;0;0;0.97959;0;0;0.020408;0;0;0
9;2;2;0;0;0;0;0;0;0;0;0.33333;0.33333;0.33333;0;0;0;0;0
9;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0.9959;0.0040984;0;0
9;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0.2;0.8;0;0
9;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
9;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10;0;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
10;0;3;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
10;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
10;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
10;1;2;0;0;0;0;0;0.25;0.75;0;0;0;0;0;0;0;0;0
10;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10;2;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
10;2;1;0;0;0;0;0;0;0;0;0;0.95918;0.020408;0;0;0.020408;0;0
10;2;2;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
10;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10;3;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
10;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0.26923;0.73077;0;0
10;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
10;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11;0;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
11;0;3;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
11;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
11;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
11;1;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
11;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11;2;0;0;0;0;0;0;0;0;0;0.98936;0.010638;0;0;0;0;0;0
11;2;1;0;0;0;0;0;0;0;0;0.021277;0.93617;0;0;0;0.042553;0;0
11;2;2;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
11;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0.996;0.004;0;0
11;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0.1;0.9;0;0
11;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
11;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12;0;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
12;0;3;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
12;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
12;1;1;0;0;0;0;0.14286;0.85714;0;0;0;0;0;0;0;0;0;0
12;1;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
12;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12;2;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
12;2;1;0;0;0;0;0;0;0;0;0.088889;0.88889;0;0;0.022222;0;0;0
12;2;2;0;0;0;0;0;0;0;0;0;0.5;0.5;0;0;0;0;0
12;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0.996;0.004;0;0
12;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0.22727;0.77273;0;0
12;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
12;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13;0;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
13;0;3;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
13;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
13;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
13;1;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
13;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13;2;0;0;0;0;0;0;0;0;0;0.9898;0.010204;0;0;0;0;0;0
13;2;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
13;2;2;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
13;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13;3;0;0;0;0;0;0;0;0;0;0;0.0019841;0;0;0.99603;0.0019841;0;0
13;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0.21053;0.78947;0;0
13;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
13;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14;0;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
14;0;3;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
14;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
14;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
14;1;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
14;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14;2;0;0;0;0;0;0;0;0;0;0.98969;0;0;0;0;0.010309;0;0
14;2;1;0;0;0;0;0;0;0;0;0;0.93023;0;0;0.023256;0.046512;0;0
14;2;2;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
14;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0.99605;0.0039526;0;0
14;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
14;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;0;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
15;0;3;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
15;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
15;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
15;1;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
15;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;2;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
15;2;1;0;0;0;0;0;0;0;0;0;0.95;0;0;0.05;0;0;0
15;2;2;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
15;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0.99802;0.0019802;0;0
15;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0.22727;0.77273;0;0
15;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16;0;2;0;0;0.5;0;0;0;0;0;0.5;0;0;0;0;0;0;0
16;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
16;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
16;1;2;0;0;0;0;0;0;0.66667;0;0;0;0.33333;0;0;0;0;0
16;1;3;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
16;2;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
16;2;1;0;0;0;0;0;0;0;0;0.026316;0.97368;0;0;0;0;0;0
16;2;2;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
16;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16;3;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
16;3;1;0;0;0;0;0;0;0;0;0;0.055556;0;0;0.22222;0.72222;0;0
16;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
17;1;1;0;0;0;0;0.14286;0.71429;0;0;0;0.14286;0;0;0;0;0;0
17;1;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
17;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17;2;0;0;0;0;0;0;0;0;0;0.9898;0.010204;0;0;0;0;0;0
17;2;1;0;0;0;0;0;0;0;0;0.026316;0.94737;0.026316;0;0;0;0;0
17;2;2;0;0;0;0;0;0;0;0;0;0.5;0.5;0;0;0;0;0
17;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0.99223;0.0038835;0.0038835;0
17;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0.15385;0.84615;0;0
17;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
18;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
18;1;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
18;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18;2;0;0;0;0;0;0;0;0;0;0.9898;0;0;0;0;0.010204;0;0
18;2;1;0;0;0;0;0;0;0;0;0.025641;0.94872;0;0;0;0.025641;0;0
18;2;2;0;0;0;0;0;0;0;0;0.5;0;0.5;0;0;0;0;0
18;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0.99415;0.005848;0;0
18;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0.076923;0.92308;0;0
18;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0.5;0;0.5;0
18;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
19;1;1;0;0;0;0;0.2;0.8;0;0;0;0;0;0;0;0;0;0
19;1;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
19;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19;2;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
19;2;1;0;0;0;0;0;0;0;0;0.027027;0.97297;0;0;0;0;0;0
19;2;2;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
19;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19;3;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
19;3;1;0;0;0;0;0;0;0;0;0.058824;0;0;0;0.11765;0.82353;0;0
19;3;2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
19;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
20;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
20;1;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
20;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20;2;0;0;0;0;0;0;0;0;0;0.9802;0.019802;0;0;0;0;0;0
20;2;1;0;0;0;0;0;0;0;0;0;0.97222;0;0;0;0.027778;0;0
20;2;2;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
20;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0.99223;0.007767;0;0
20;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0.21429;0.78571;0;0
20;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
21;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
21;1;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
21;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21;2;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
21;2;1;0;0;0;0;0;0;0;0;0.054054;0.91892;0;0;0;0.027027;0;0
21;2;2;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
21;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0.99805;0.0019455;0;0
21;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0.125;0.8125;0.0625;0
21;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
22;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
22;1;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
22;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22;2;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
22;2;1;0;0;0;0;0;0;0;0;0.058824;0.94118;0;0;0;0;0;0
22;2;2;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
22;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
